ROI ID,Total Intensity:CH1,Average:CH1,Max Intensity:CH1,Min Intensity:CH1,Range:CH1,SD:CH1,3SD:CH1,Total Intensity:CH2,Average:CH2,Max Intensity:CH2,Min Intensity:CH2,Range:CH2,SD:CH2,3SD:CH2,Time,Frame Id
2A,2787660.000000,1665.268817,4095.000000,28.000000,4067.000000,1501.322475,4503.967426,2177157.000000,1300.571685,1795.000000,264.000000,1531.000000,485.398671,1456.196013,3.636600,t011_0_1
3A,3516927.000000,2100.912186,4095.000000,27.000000,4068.000000,1529.850271,4589.550814,2289998.000000,1367.979689,1729.000000,258.000000,1471.000000,394.419952,1183.259857,3.636600,t011_0_1
4A,2473279.000000,1477.466547,4095.000000,25.000000,4070.000000,1038.997296,3116.991889,2310393.000000,1380.163082,1898.000000,371.000000,1527.000000,345.360180,1036.080539,3.636600,t011_0_1
5A,768558.000000,459.114695,2776.000000,28.000000,2748.000000,453.763290,1361.289869,2422612.000000,1447.199522,1878.000000,402.000000,1476.000000,354.034768,1062.104305,3.636600,t011_0_1
6A,611521.000000,365.305257,3313.000000,27.000000,3286.000000,347.928026,1043.784077,2403519.000000,1435.793907,1889.000000,321.000000,1568.000000,394.254736,1182.764208,3.636600,t011_0_1
7A,527717.000000,315.243130,2025.000000,24.000000,2001.000000,257.754980,773.264940,2422249.000000,1446.982676,1883.000000,583.000000,1300.000000,300.032741,900.098222,3.636600,t011_0_1
8A,511630.000000,305.633214,1244.000000,27.000000,1217.000000,197.630801,592.892403,2916977.000000,1742.519116,2073.000000,1458.000000,615.000000,102.674102,308.022307,3.636600,t011_0_1
9A,694835.000000,415.074671,2638.000000,28.000000,2610.000000,312.101127,936.303380,2931293.000000,1751.071087,2089.000000,1401.000000,688.000000,132.555465,397.666395,3.636600,t011_0_1
10A,544802.000000,325.449223,1571.000000,29.000000,1542.000000,218.503059,655.509177,2950325.000000,1762.440263,2036.000000,1566.000000,470.000000,70.593628,211.780883,3.636600,t011_0_1
11A,192879.000000,115.220430,533.000000,27.000000,506.000000,63.632812,190.898437,3073676.000000,1836.126643,1927.000000,1751.000000,176.000000,23.007702,69.023105,3.636600,t011_0_1
1A,2789878.000000,1666.593787,4095.000000,27.000000,4068.000000,1472.712306,4418.136919,2196169.000000,1311.928913,1812.000000,276.000000,1536.000000,461.768403,1385.305208,4.000260,t012_0_1
2A,2757555.000000,1647.284946,4095.000000,28.000000,4067.000000,1504.523050,4513.569150,2166989.000000,1294.497611,1796.000000,260.000000,1536.000000,485.811222,1457.433667,4.000260,t012_0_1
3A,3502505.000000,2092.296894,4095.000000,29.000000,4066.000000,1514.419573,4543.258718,2277228.000000,1360.351254,1718.000000,255.000000,1463.000000,391.127474,1173.382422,4.000260,t012_0_1
4A,2414554.000000,1442.385902,4095.000000,28.000000,4067.000000,1032.796861,3098.390582,2298597.000000,1373.116487,1905.000000,370.000000,1535.000000,348.918728,1046.756183,4.000260,t012_0_1
5A,765220.000000,457.120669,2919.000000,27.000000,2892.000000,442.376862,1327.130585,2416281.000000,1443.417563,1869.000000,411.000000,1458.000000,351.937387,1055.812160,4.000260,t012_0_1
6A,598888.000000,357.758662,2584.000000,27.000000,2557.000000,338.452521,1015.357563,2395788.000000,1431.175627,1874.000000,324.000000,1550.000000,390.948354,1172.845062,4.000260,t012_0_1
7A,516362.000000,308.459976,1597.000000,27.000000,1570.000000,249.566980,748.700939,2408316.000000,1438.659498,1894.000000,558.000000,1336.000000,298.489024,895.467073,4.000260,t012_0_1
8A,516416.000000,308.492234,1478.000000,28.000000,1450.000000,200.263307,600.789921,2903360.000000,1734.384707,2083.000000,1425.000000,658.000000,103.297410,309.892231,4.000260,t012_0_1
9A,699000.000000,417.562724,2191.000000,28.000000,2163.000000,311.174481,933.523444,2924355.000000,1746.926523,2086.000000,1378.000000,708.000000,131.953849,395.861548,4.000260,t012_0_1
10A,559244.000000,334.076464,1686.000000,29.000000,1657.000000,221.411477,664.234430,2946356.000000,1760.069295,2035.000000,1582.000000,453.000000,69.479916,208.439749,4.000260,t012_0_1
11A,192096.000000,114.752688,474.000000,27.000000,447.000000,61.931060,185.793179,3067121.000000,1832.210872,1920.000000,1756.000000,164.000000,23.052723,69.158170,4.000260,t012_0_1
1A,2794885.000000,1669.584827,4095.000000,28.000000,4067.000000,1473.533440,4420.600320,2200863.000000,1314.732975,1810.000000,277.000000,1533.000000,460.546815,1381.640446,4.363920,t013_0_1
2A,2779774.000000,1660.557945,4095.000000,29.000000,4066.000000,1517.164763,4551.494289,2166702.000000,1294.326165,1796.000000,258.000000,1538.000000,485.527339,1456.582017,4.363920,t013_0_1
3A,3517967.000000,2101.533453,4095.000000,27.000000,4068.000000,1513.788206,4541.364618,2278719.000000,1361.241935,1719.000000,260.000000,1459.000000,390.838922,1172.516765,4.363920,t013_0_1
4A,2372570.000000,1417.305854,4095.000000,26.000000,4069.000000,1020.174536,3060.523609,2301004.000000,1374.554361,1917.000000,375.000000,1542.000000,351.791542,1055.374625,4.363920,t013_0_1
5A,761521.000000,454.910992,2628.000000,28.000000,2600.000000,445.985515,1337.956546,2415723.000000,1443.084229,1854.000000,399.000000,1455.000000,350.368861,1051.106583,4.363920,t013_0_1
6A,607036.000000,362.626045,2686.000000,28.000000,2658.000000,349.976007,1049.928021,2396773.000000,1431.764038,1865.000000,325.000000,1540.000000,388.775285,1166.325855,4.363920,t013_0_1
7A,518698.000000,309.855436,1662.000000,26.000000,1636.000000,250.117410,750.352229,2405003.000000,1436.680406,1873.000000,556.000000,1317.000000,299.525662,898.576987,4.363920,t013_0_1
8A,534406.000000,319.238949,1569.000000,29.000000,1540.000000,206.632857,619.898571,2900885.000000,1732.906213,2067.000000,1434.000000,633.000000,100.978819,302.936456,4.363920,t013_0_1
9A,754982.000000,451.004779,2586.000000,30.000000,2556.000000,351.967552,1055.902656,2922568.000000,1745.859020,2084.000000,1390.000000,694.000000,127.709695,383.129086,4.363920,t013_0_1
10A,556441.000000,332.402031,1748.000000,27.000000,1721.000000,221.817964,665.453893,2943177.000000,1758.170251,2028.000000,1591.000000,437.000000,68.542849,205.628547,4.363920,t013_0_1
11A,197192.000000,117.796894,452.000000,27.000000,425.000000,63.542519,190.627556,3064583.000000,1830.694743,1915.000000,1752.000000,163.000000,23.028695,69.086085,4.363920,t013_0_1
1A,2763440.000000,1650.800478,4095.000000,28.000000,4067.000000,1460.636839,4381.910516,2197652.000000,1312.814815,1806.000000,284.000000,1522.000000,458.493484,1375.480453,4.727580,t014_0_1
